tiempo_s,x_rojo,y_rojo,x_azul,y_azul
30.188565803422687,628,817,1485.0,789.0
30.221886516229997,638,817,1497.0,789.0
30.255207229037303,654,814,1508.0,789.0
30.288527941844613,662,814,1516.0,789.0
30.321848654651923,666,816,1522.0,789.0
30.355169367459233,670,817,1527.0,789.0
30.388490080266543,673,816,1528.0,788.0
30.421810793073853,677,815,1528.0,789.0
30.455131505881162,676,815,1527.0,788.0
30.488452218688472,671,815,1523.0,788.0
30.521772931495782,664,815,1517.0,788.0
30.555093644303092,655,815,1508.0,788.0
30.588414357110402,642,817,1499.0,788.0
30.62173506991771,634,815,1487.0,788.0
30.65505578272502,620,817,1475.0,787.0
30.68837649553233,608,817,1463.0,788.0
30.72169720833964,598,815,1450.0,788.0
30.75501792114695,587,815,1437.0,789.0
30.78833863395426,576,816,1426.0,790.0
30.82165934676157,567,816,1416.0,789.0
30.85498005956888,559,817,1408.0,790.0
30.88830077237619,557,815,1402.0,790.0
30.9216214851835,552,817,1397.0,790.0
30.95494219799081,550,818,1395.0,790.0
30.98826291079812,551,818,1396.0,792.0
31.02158362360543,555,818,1399.0,792.0
31.05490433641274,561,818,1406.0,792.0
31.08822504922005,568,818,1414.0,792.0
31.12154576202736,579,817,1424.0,791.0
31.15486647483467,587,818,1437.0,790.0
31.18818718764198,598,818,1449.0,789.0
31.22150790044929,609,818,1462.0,789.0
31.2548286132566,618,819,1476.0,790.0
31.28814932606391,631,818,1488.0,789.0
31.32147003887122,642,816,1500.0,788.0
31.35479075167853,655,815,1511.0,788.0
31.38811146448584,662,815,1518.0,788.0
31.42143217729315,667,815,1526.0,789.0
31.45475289010046,672,813,1528.0,788.0
31.488073602907768,674,814,1530.0,788.0
31.521394315715078,673,814,1529.0,788.0
31.554715028522388,673,814,1525.0,788.0
31.588035741329698,665,815,1520.0,788.0
31.621356454137008,658,815,1513.0,788.0
31.654677166944317,651,815,1501.0,787.0
31.687997879751627,638,817,1491.0,788.0
31.721318592558937,628,817,1479.0,787.0
31.754639305366247,617,817,1467.0,787.0
31.787960018173557,604,818,1454.0,788.0
31.821280730980867,593,817,1443.0,789.0
31.854601443788177,582,817,1431.0,789.0
31.887922156595486,573,816,1422.0,790.0
31.921242869402796,565,817,1414.0,791.0
31.954563582210106,559,816,1408.0,791.0
31.987884295017416,554,816,1403.0,791.0
32.021205007824726,551,818,1400.0,791.0
32.054525720632036,550,818,1401.0,792.0
32.087846433439346,554,817,1403.0,791.0
32.121167146246655,559,817,1407.0,791.0
32.154487859053965,564,818,1414.0,792.0
32.187808571861275,573,817,1422.0,790.0
32.221129284668585,583,818,1432.0,789.0
32.254449997475895,595,817,1443.0,790.0
32.287770710283205,604,818,1454.0,789.0
32.321091423090515,616,818,1466.0,789.0
32.354412135897824,628,819,1479.0,789.0
32.387732848705134,638,818,1490.0,788.0
32.421053561512444,648,817,1500.0,788.0
32.454374274319754,657,816,1509.0,789.0
32.487694987127064,663,816,1518.0,788.0
32.521015699934374,664,818,1524.0,788.0
32.554336412741684,666,818,1527.0,788.0
32.58765712554899,664,820,1528.0,788.0
32.6209778383563,665,818,1527.0,788.0
32.65429855116361,663,817,1522.0,788.0
32.68761926397092,656,818,1518.0,788.0
32.72093997677823,652,816,1508.0,788.0
32.75426068958554,642,817,1497.0,788.0
32.78758140239285,633,816,1485.0,788.0
32.82090211520016,623,817,1475.0,788.0
32.85422282800747,612,816,1462.0,789.0
32.88754354081478,601,817,1449.0,789.0
32.92086425362209,591,817,1437.0,790.0
32.9541849664294,581,816,1426.0,790.0
32.98750567923671,571,818,1417.0,789.0
33.02082639204402,564,817,1410.0,790.0
33.05414710485133,559,817,1404.0,790.0
33.08746781765864,556,817,1402.0,791.0
33.12078853046595,554,817,1401.0,791.0
33.15410924327326,556,816,1403.0,791.0
33.18742995608057,559,816,1407.0,790.0
